mod_name,unimod_mass,unimod_avge_mass,composition,unimod_modloss,modloss_composition,classification,unimod_id,modloss_importance,mass,modloss_original,modloss
[UNIMOD:63]-,136.156205,136.2397,H(4)2H(9)C(7)N(1)O(1),68.12999,2H(9)C(3)N(1),Isotopic label,63,0.0,136.15620475600002,68.12999000751,0.0
K[UNIMOD:63],136.156205,136.2397,H(4)2H(9)C(7)N(1)O(1),68.12999,2H(9)C(3)N(1),Isotopic label,63,0.0,136.15620475600002,68.12999000751,0.0
[UNIMOD:64]-,100.016044,100.0728,H(4)C(4)O(3),0.0,,Post-translational,64,0.0,100.01604398763,0.0,0.0
[UNIMOD:64]-,100.016044,100.0728,H(4)C(4)O(3),0.0,,Isotopic label,64,0.0,100.01604398763,0.0,0.0
K[UNIMOD:64],100.016044,100.0728,H(4)C(4)O(3),0.0,,Isotopic label,64,0.0,100.01604398763,0.0,0.0
[UNIMOD:65]-,104.041151,104.0974,2H(4)C(4)O(3),0.0,,Isotopic label,65,0.0,104.04115097119,0.0,0.0
K[UNIMOD:65],104.041151,104.0974,2H(4)C(4)O(3),0.0,,Isotopic label,65,0.0,104.04115097119,0.0,0.0
[UNIMOD:66]-,104.029463,104.0434,H(4)13C(4)O(3),0.0,,Isotopic label,66,0.0,104.02946332791,0.0,0.0
K[UNIMOD:66],104.029463,104.0434,H(4)13C(4)O(3),0.0,,Isotopic label,66,0.0,104.02946332791,0.0,0.0
P[UNIMOD:357],258.115047,258.3405,H(18)C(10)N(4)O(2)S(1),0.0,,Chemical derivative,357,0.0,258.1150470114,0.0,0.0
P[UNIMOD:359],13.979265,13.9835,H(-2)O(1),0.0,,Chemical derivative,359,0.0,13.97926455511,0.0,0.0
H[UNIMOD:348],-23.015984,-23.0366,H(-1)C(-2)N(-1)O(1),0.0,,AA substitution,348,0.0,-23.01598441709,0.0,0.0
H[UNIMOD:349],-22.031969,-22.0519,H(-2)C(-2)N(-2)O(2),0.0,,AA substitution,349,0.0,-22.03196883418,0.0,0.0
W[UNIMOD:350],19.989829,19.9881,C(-1)O(2),0.0,,Chemical derivative,350,0.0,19.98982923914,0.0,0.0
K[UNIMOD:256],40.0313,40.0639,H(4)C(3),0.0,,Other,256,0.0,40.03130012892,0.0,0.0
H[UNIMOD:256],40.0313,40.0639,H(4)C(3),0.0,,Other,256,0.0,40.03130012892,0.0,0.0
[UNIMOD:256]-,40.0313,40.0639,H(4)C(3),0.0,,Other,256,0.0,40.03130012892,0.0,0.0
K[UNIMOD:255],28.0313,28.0532,H(4)C(2),0.0,,Other,255,0.0,28.03130012892,0.0,0.0
H[UNIMOD:255],28.0313,28.0532,H(4)C(2),0.0,,Other,255,0.0,28.03130012892,0.0,0.0
[UNIMOD:255]-,28.0313,28.0532,H(4)C(2),0.0,,Other,255,0.0,28.03130012892,0.0,0.0
C[UNIMOD:368],-33.987721,-34.0809,H(-2)S(-1),0.0,,Chemical derivative,368,0.0,-33.98772123886,0.0,0.0
R[UNIMOD:344],-43.053433,-43.0711,H(-5)C(-1)N(-3)O(1),0.0,,Chemical derivative,344,0.0,-43.05343255487,0.0,0.0
Y[UNIMOD:345],47.984744,47.9982,O(3),0.0,,Chemical derivative,345,0.0,47.98474385871,0.0,0.0
W[UNIMOD:345],47.984744,47.9982,O(3),0.0,,Chemical derivative,345,0.0,47.98474385871,0.0,0.0
C[UNIMOD:345],47.984744,47.9982,O(3),0.0,,Chemical derivative,345,0.0,47.98474385871,0.0,0.0
F[UNIMOD:345],47.984744,47.9982,O(3),0.0,,Artefact,345,0.0,47.98474385871,0.0,0.0
[UNIMOD:89]-,225.093583,225.3106,H(15)C(10)N(3)O(1)S(1),0.0,,Chemical derivative,89,0.0,225.09358329071,0.0,0.0
K[UNIMOD:89],225.093583,225.3106,H(15)C(10)N(3)O(1)S(1),0.0,,Chemical derivative,89,0.0,225.09358329071,0.0,0.0
[UNIMOD:90]-,338.177647,338.4682,H(26)C(16)N(4)O(2)S(1),0.0,,Isotopic label,90,0.0,338.17764726924,0.0,0.0
K[UNIMOD:90],338.177647,338.4682,H(26)C(16)N(4)O(2)S(1),0.0,,Isotopic label,90,0.0,338.17764726924,0.0,0.0
[UNIMOD:91]-,348.240414,348.5299,H(16)2H(10)C(16)N(4)O(2)S(1),0.0,,Isotopic label,91,0.0,348.24041472814,0.0,0.0
K[UNIMOD:91],348.240414,348.5299,H(16)2H(10)C(16)N(4)O(2)S(1),0.0,,Isotopic label,91,0.0,348.24041472814,0.0,0.0
[UNIMOD:92]-,339.161662,339.453,H(25)C(16)N(3)O(3)S(1),0.0,,Chemical derivative,92,0.0,339.1616628521501,0.0,0.0
K[UNIMOD:92],339.161662,339.453,H(25)C(16)N(3)O(3)S(1),0.0,,Chemical derivative,92,0.0,339.1616628521501,0.0,0.0
T[UNIMOD:93],601.206246,601.8021,H(39)C(25)N(5)O(6)S(3),0.0,,Chemical derivative,93,0.0,601.20624751974,0.0,0.0
S[UNIMOD:93],601.206246,601.8021,H(39)C(25)N(5)O(6)S(3),0.0,,Chemical derivative,93,0.0,601.20624751974,0.0,0.0
K[UNIMOD:94],68.037448,68.0773,H(4)C(3)N(2),0.0,,Isotopic label,94,0.0,68.03744813778,0.0,0.0
K[UNIMOD:95],72.062555,72.1019,2H(4)C(3)N(2),0.0,,Isotopic label,95,0.0,72.06255512134,0.0,0.0
K[UNIMOD:353],241.088497,241.31,H(15)C(10)N(3)O(2)S(1),0.0,,Chemical derivative,353,0.0,241.08849791027995,0.0,0.0
C[UNIMOD:97],74.055944,74.0964,H(2)2H(3)C(3)N(1)O(1),0.0,,Isotopic label,97,0.0,74.05594402282,0.0,0.0
Y[UNIMOD:354],44.985078,44.9976,H(-1)N(1)O(2),0.0,,Chemical derivative,354,0.0,44.98507821134,0.0,0.0
W[UNIMOD:354],44.985078,44.9976,H(-1)N(1)O(2),0.0,,Chemical derivative,354,0.0,44.98507821134,0.0,0.0
F[UNIMOD:354],44.985078,44.9976,H(-1)N(1)O(2),0.0,,Artefact,354,0.0,44.98507821134,0.0,0.0
C[UNIMOD:105],227.126991,227.2603,H(17)C(10)N(3)O(3),0.0,,Isotopic label,105,0.0,227.12699141991,0.0,0.0
[UNIMOD:254]-,26.01565,26.0373,H(2)C(2),0.0,,Other,254,0.0,26.01565006446,0.0,0.0
K[UNIMOD:254],26.01565,26.0373,H(2)C(2),0.0,,Other,254,0.0,26.01565006446,0.0,0.0
H[UNIMOD:254],26.01565,26.0373,H(2)C(2),0.0,,Other,254,0.0,26.01565006446,0.0,0.0
[UNIMOD:254]-,26.01565,26.0373,H(2)C(2),0.0,,Other,254,0.0,26.01565006446,0.0,0.0
W[UNIMOD:351],3.994915,3.9887,C(-1)O(1),0.0,,Chemical derivative,351,0.0,3.99491461957,0.0,0.0
K[UNIMOD:352],-1.031634,-1.0311,H(-3)N(-1)O(1),0.0,,Post-translational,352,0.0,-1.0316344815500005,0.0,0.0
C[UNIMOD:106],236.157185,236.1942,H(17)C(1)13C(9)N(3)O(3),0.0,,Isotopic label,106,0.0,236.15718493554,0.0,0.0
[UNIMOD:107]-,159.035399,159.2062,H(9)C(6)N(1)O(2)S(1),0.0,,Pre-translational,107,0.0,159.03539970804002,0.0,0.0
C[UNIMOD:108],125.047679,125.1253,H(7)C(6)N(1)O(2),0.0,,Chemical derivative,108,0.0,125.04767846918,0.0,0.0
K[UNIMOD:112],354.172562,354.4676,H(26)C(16)N(4)O(3)S(1),0.0,,Chemical derivative,112,0.0,354.17256188881,0.0,0.0
C[UNIMOD:119],316.138088,316.3759,H(21)C(22)P(1),0.0,,Chemical derivative,119,0.0,316.13808767525,0.0,0.0
K[UNIMOD:113],352.156911,352.4518,H(24)C(16)N(4)O(3)S(1),0.0,,Chemical derivative,113,0.0,352.15691182435006,0.0,0.0
P[UNIMOD:114],371.199111,371.4982,H(29)C(16)N(5)O(3)S(1),0.0,,Chemical derivative,114,0.0,371.19911098993,0.0,0.0
P[UNIMOD:115],369.183461,369.4823,H(27)C(16)N(5)O(3)S(1),0.0,,Chemical derivative,115,0.0,369.18346092547,0.0,0.0
R[UNIMOD:116],310.135113,310.4118,H(22)C(15)N(2)O(3)S(1),0.0,,Chemical derivative,116,0.0,310.13511375103,0.0,0.0
R[UNIMOD:117],312.150763,312.4277,H(24)C(15)N(2)O(3)S(1),0.0,,Chemical derivative,117,0.0,312.15076381549005,0.0,0.0
T[UNIMOD:118],490.174218,490.7034,H(34)C(20)N(4)O(4)S(3),0.0,,Chemical derivative,118,0.0,490.17421911502,0.0,0.0
S[UNIMOD:118],490.174218,490.7034,H(34)C(20)N(4)O(4)S(3),0.0,,Chemical derivative,118,0.0,490.17421911502,0.0,0.0
C[UNIMOD:121],114.042927,114.1026,H(6)C(4)N(2)O(2),0.0,,Other,121,0.0,114.04292744138,0.0,0.0
T[UNIMOD:121],114.042927,114.1026,H(6)C(4)N(2)O(2),0.0,,Other,121,0.0,114.04292744138,0.0,0.0
S[UNIMOD:121],114.042927,114.1026,H(6)C(4)N(2)O(2),0.0,,Other,121,0.0,114.04292744138,0.0,0.0
K[UNIMOD:121],114.042927,114.1026,H(6)C(4)N(2)O(2),0.0,,Other,121,1000000.0,114.04292744138,0.0,0.0
[UNIMOD:121]-,114.042927,114.1026,H(6)C(4)N(2)O(2),0.0,,Post-translational,121,0.0,114.04292744138,0.0,0.0
[UNIMOD:122]-,27.994915,28.0101,C(1)O(1),0.0,,Post-translational,122,0.0,27.99491461957,0.0,0.0
T[UNIMOD:122],27.994915,28.0101,C(1)O(1),0.0,,Artefact,122,0.0,27.99491461957,0.0,0.0
K[UNIMOD:122],27.994915,28.0101,C(1)O(1),0.0,,Artefact,122,0.0,27.99491461957,0.0,0.0
[UNIMOD:122]-,27.994915,28.0101,C(1)O(1),0.0,,Artefact,122,0.0,27.99491461957,0.0,0.0
S[UNIMOD:122],27.994915,28.0101,C(1)O(1),0.0,,Artefact,122,0.0,27.99491461957,0.0,0.0
C[UNIMOD:123],345.097915,345.7754,H(20)C(15)N(1)O(6)Cl(1),0.0,,Isotopic label,123,0.0,345.09791504845,0.0,0.0
C[UNIMOD:124],351.118044,351.7313,H(20)C(9)13C(6)N(1)O(6)Cl(1),0.0,,Isotopic label,124,0.0,351.11804405887,0.0,0.0
-[UNIMOD:530],37.955882,38.0904,H(-1)K(1),0.0,,Artefact,530,0.0,37.95588145417,0.0,0.0
E[UNIMOD:530],37.955882,38.0904,H(-1)K(1),0.0,,Artefact,530,0.0,37.95588145417,0.0,0.0
D[UNIMOD:530],37.955882,38.0904,H(-1)K(1),0.0,,Artefact,530,0.0,37.95588145417,0.0,0.0
[UNIMOD:126]-,87.998285,88.1283,H(4)C(3)O(1)S(1),0.0,,Chemical derivative,126,0.0,87.99828592289,0.0,0.0
K[UNIMOD:126],87.998285,88.1283,H(4)C(3)O(1)S(1),0.0,,Chemical derivative,126,0.0,87.99828592289,0.0,0.0
K[UNIMOD:1897],226.047738,226.1828,H(10)C(10)O(6),0.0,,Chemical derivative,1897,0.0,226.04773803972,0.0,0.0
[UNIMOD:1897]-,226.047738,226.1828,H(10)C(10)O(6),0.0,,Chemical derivative,1897,0.0,226.04773803972,0.0,0.0
Y[UNIMOD:127],17.990578,17.9905,H(-1)F(1),0.0,,Non-standard residue,127,0.0,17.9905781305,0.0,0.0
W[UNIMOD:127],17.990578,17.9905,H(-1)F(1),0.0,,Non-standard residue,127,0.0,17.9905781305,0.0,0.0
F[UNIMOD:127],17.990578,17.9905,H(-1)F(1),0.0,,Non-standard residue,127,0.0,17.9905781305,0.0,0.0
A[UNIMOD:127],17.990578,17.9905,H(-1)F(1),0.0,,Chemical derivative,127,0.0,17.9905781305,0.0,0.0
C[UNIMOD:128],387.074287,387.3417,H(13)C(22)N(1)O(6),0.0,,Chemical derivative,128,0.0,387.07428714084,0.0,0.0
H[UNIMOD:129],125.896648,125.8965,H(-1)I(1),0.0,,Chemical derivative,129,0.0,125.89664686777,0.0,0.0
Y[UNIMOD:129],125.896648,125.8965,H(-1)I(1),0.0,,Chemical derivative,129,0.0,125.89664686777,0.0,0.0
Y[UNIMOD:130],251.793296,251.7931,H(-2)I(2),0.0,,Chemical derivative,130,0.0,251.79329373554,0.0,0.0
H[UNIMOD:130],251.793296,251.7931,H(-2)I(2),0.0,,Chemical derivative,130,0.0,251.79329373554,0.0,0.0
Y[UNIMOD:131],377.689944,377.6896,H(-3)I(3),0.0,,Chemical derivative,131,0.0,377.6899406033101,0.0,0.0
G[UNIMOD:134],208.182715,208.3398,H(24)C(14)O(1),0.0,,Co-translational,134,0.0,208.18271539309,0.0,0.0
P[UNIMOD:360],-30.010565,-30.026,H(-2)C(-1)O(-1),0.0,,Chemical derivative,360,0.0,-30.01056468403,0.0,0.0
G[UNIMOD:135],206.167065,206.3239,H(22)C(14)O(1),0.0,,Co-translational,135,0.0,206.16706532863,0.0,0.0
[UNIMOD:136]-,104.026215,104.1061,H(4)C(7)O(1),0.0,,Isotopic label,136,0.0,104.02621474849,0.0,0.0
K[UNIMOD:136],104.026215,104.1061,H(4)C(7)O(1),0.0,,Isotopic label,136,0.0,104.02621474849,0.0,0.0
N[UNIMOD:137],1216.422863,1217.088,H(76)C(46)N(2)O(35),1216.422863,H(76)C(46)N(2)O(35),N-linked glycosylation,137,0.0,1216.42286214329,1216.42286214329,0.0
[UNIMOD:139]-,233.051049,233.2862,H(11)C(12)N(1)O(2)S(1),0.0,,Chemical derivative,139,0.0,233.0510497725,0.0,0.0
K[UNIMOD:139],233.051049,233.2862,H(11)C(12)N(1)O(2)S(1),0.0,,Chemical derivative,139,0.0,233.0510497725,0.0,0.0
-[UNIMOD:140],-46.005479,-46.0254,H(-2)C(-1)O(-2),0.0,,Other,140,0.0,-46.0054793036,0.0,0.0
[UNIMOD:141]-,41.026549,41.0519,H(3)C(2)N(1),0.0,,Chemical derivative,141,0.0,41.02654910112,0.0,0.0
K[UNIMOD:141],41.026549,41.0519,H(3)C(2)N(1),0.0,,Chemical derivative,141,0.0,41.02654910112,0.0,0.0
T[UNIMOD:142],349.137281,349.3337,H(23)C(14)N(1)O(9),349.137281,H(23)C(14)N(1)O(9),O-linked glycosylation,142,0.0,349.13728132185,349.13728132185,0.0
S[UNIMOD:142],349.137281,349.3337,H(23)C(14)N(1)O(9),349.137281,H(23)C(14)N(1)O(9),O-linked glycosylation,142,0.0,349.13728132185,349.13728132185,0.0
N[UNIMOD:142],349.137281,349.3337,H(23)C(14)N(1)O(9),349.137281,H(23)C(14)N(1)O(9),N-linked glycosylation,142,0.0,349.13728132185,349.13728132185,0.0
T[UNIMOD:143],406.158745,406.385,H(26)C(16)N(2)O(10),406.158745,H(26)C(16)N(2)O(10),O-linked glycosylation,143,0.0,406.15874504254,406.15874504254,0.0
S[UNIMOD:143],406.158745,406.385,H(26)C(16)N(2)O(10),406.158745,H(26)C(16)N(2)O(10),O-linked glycosylation,143,0.0,406.15874504254,406.15874504254,0.0
N[UNIMOD:143],406.158745,406.385,H(26)C(16)N(2)O(10),406.158745,H(26)C(16)N(2)O(10),N-linked glycosylation,143,0.0,406.15874504254,406.15874504254,0.0
T[UNIMOD:144],486.158471,486.4218,H(30)C(18)O(15),486.158471,H(30)C(18)O(15),O-linked glycosylation,144,0.0,486.15847026045,486.15847026045,0.0
S[UNIMOD:144],486.158471,486.4218,H(30)C(18)O(15),486.158471,H(30)C(18)O(15),O-linked glycosylation,144,0.0,486.15847026045,486.15847026045,0.0
N[UNIMOD:144],486.158471,486.4218,H(30)C(18)O(15),486.158471,H(30)C(18)O(15),N-linked glycosylation,144,0.0,486.15847026045,486.15847026045,0.0
N[UNIMOD:145],495.19519,495.4749,H(33)C(20)N(1)O(13),495.19519,H(33)C(20)N(1)O(13),N-linked glycosylation,145,0.0,495.19519012243,495.19519012243,0.0
T[UNIMOD:146],511.190105,511.4743,H(33)C(20)N(1)O(14),511.190105,H(33)C(20)N(1)O(14),O-linked glycosylation,146,0.0,511.190104742,511.190104742,0.0
S[UNIMOD:146],511.190105,511.4743,H(33)C(20)N(1)O(14),511.190105,H(33)C(20)N(1)O(14),O-linked glycosylation,146,0.0,511.190104742,511.190104742,0.0
N[UNIMOD:146],511.190105,511.4743,H(33)C(20)N(1)O(14),511.190105,H(33)C(20)N(1)O(14),N-linked glycosylation,146,0.0,511.190104742,511.190104742,0.0
N[UNIMOD:147],552.216654,552.5262,H(36)C(22)N(2)O(14),552.216654,H(36)C(22)N(2)O(14),N-linked glycosylation,147,0.0,552.2166538431201,552.2166538431201,0.0
T[UNIMOD:148],568.211569,568.5256,H(36)C(22)N(2)O(15),568.211569,H(36)C(22)N(2)O(15),O-linked glycosylation,148,0.0,568.21156846269,568.21156846269,0.0
S[UNIMOD:148],568.211569,568.5256,H(36)C(22)N(2)O(15),568.211569,H(36)C(22)N(2)O(15),O-linked glycosylation,148,0.0,568.21156846269,568.21156846269,0.0
N[UNIMOD:148],568.211569,568.5256,H(36)C(22)N(2)O(15),568.211569,H(36)C(22)N(2)O(15),N-linked glycosylation,148,0.0,568.21156846269,568.21156846269,0.0
T[UNIMOD:149],656.227613,656.5877,H(40)C(25)N(2)O(18),656.227613,H(40)C(25)N(2)O(18),O-linked glycosylation,149,0.0,656.2276124503201,656.2276124503201,0.0
S[UNIMOD:149],656.227613,656.5877,H(40)C(25)N(2)O(18),656.227613,H(40)C(25)N(2)O(18),O-linked glycosylation,149,0.0,656.2276124503201,656.2276124503201,0.0
N[UNIMOD:149],656.227613,656.5877,H(40)C(25)N(2)O(18),656.227613,H(40)C(25)N(2)O(18),N-linked glycosylation,149,0.0,656.2276124503201,656.2276124503201,0.0
N[UNIMOD:150],698.274563,698.6674,H(46)C(28)N(2)O(18),698.274563,H(46)C(28)N(2)O(18),N-linked glycosylation,150,0.0,698.2745626437,698.2745626437,0.0
N[UNIMOD:151],700.253828,700.6403,H(44)C(27)N(2)O(19),700.253828,H(44)C(27)N(2)O(19),N-linked glycosylation,151,0.0,700.25382719881,700.25382719881,0.0
T[UNIMOD:152],714.269478,714.6668,H(46)C(28)N(2)O(19),714.269478,H(46)C(28)N(2)O(19),O-linked glycosylation,152,0.0,714.26947726327,714.26947726327,0.0
S[UNIMOD:152],714.269478,714.6668,H(46)C(28)N(2)O(19),714.269478,H(46)C(28)N(2)O(19),O-linked glycosylation,152,0.0,714.26947726327,714.26947726327,0.0
N[UNIMOD:152],714.269478,714.6668,H(46)C(28)N(2)O(19),714.269478,H(46)C(28)N(2)O(19),N-linked glycosylation,152,0.0,714.26947726327,714.26947726327,0.0
T[UNIMOD:153],730.264392,730.6662,H(46)C(28)N(2)O(20),730.264392,H(46)C(28)N(2)O(20),O-linked glycosylation,153,0.0,730.2643918828401,730.2643918828401,0.0
S[UNIMOD:153],730.264392,730.6662,H(46)C(28)N(2)O(20),730.264392,H(46)C(28)N(2)O(20),O-linked glycosylation,153,0.0,730.2643918828401,730.2643918828401,0.0
N[UNIMOD:153],730.264392,730.6662,H(46)C(28)N(2)O(20),730.264392,H(46)C(28)N(2)O(20),N-linked glycosylation,153,0.0,730.2643918828401,730.2643918828401,0.0
N[UNIMOD:154],821.280102,821.7289,H(51)C(31)N(1)O(24),821.280102,H(51)C(31)N(1)O(24),N-linked glycosylation,154,0.0,821.28010151784,821.28010151784,0.0
N[UNIMOD:155],846.311736,846.7815,H(54)C(33)N(2)O(23),846.311736,H(54)C(33)N(2)O(23),N-linked glycosylation,155,0.0,846.3117359993901,846.3117359993901,0.0
T[UNIMOD:156],860.327386,860.808,H(56)C(34)N(2)O(23),860.327386,H(56)C(34)N(2)O(23),O-linked glycosylation,156,0.0,860.3273860638501,860.3273860638501,0.0
S[UNIMOD:156],860.327386,860.808,H(56)C(34)N(2)O(23),860.327386,H(56)C(34)N(2)O(23),O-linked glycosylation,156,0.0,860.3273860638501,860.3273860638501,0.0
N[UNIMOD:156],860.327386,860.808,H(56)C(34)N(2)O(23),860.327386,H(56)C(34)N(2)O(23),N-linked glycosylation,156,0.0,860.3273860638501,860.3273860638501,0.0
N[UNIMOD:157],862.306651,862.7809,H(54)C(33)N(2)O(24),862.306651,H(54)C(33)N(2)O(24),N-linked glycosylation,157,0.0,862.30665061896,862.30665061896,0.0
T[UNIMOD:158],876.322301,876.8074,H(56)C(34)N(2)O(24),876.322301,H(56)C(34)N(2)O(24),O-linked glycosylation,158,0.0,876.32230068342,876.32230068342,0.0
S[UNIMOD:158],876.322301,876.8074,H(56)C(34)N(2)O(24),876.322301,H(56)C(34)N(2)O(24),O-linked glycosylation,158,0.0,876.32230068342,876.32230068342,0.0
N[UNIMOD:158],876.322301,876.8074,H(56)C(34)N(2)O(24),876.322301,H(56)C(34)N(2)O(24),N-linked glycosylation,158,0.0,876.32230068342,876.32230068342,0.0
T[UNIMOD:159],892.317216,892.8068,H(56)C(34)N(2)O(25),892.317216,H(56)C(34)N(2)O(25),O-linked glycosylation,159,0.0,892.31721530299,892.31721530299,0.0
S[UNIMOD:159],892.317216,892.8068,H(56)C(34)N(2)O(25),892.317216,H(56)C(34)N(2)O(25),O-linked glycosylation,159,0.0,892.31721530299,892.31721530299,0.0
N[UNIMOD:159],892.317216,892.8068,H(56)C(34)N(2)O(25),892.317216,H(56)C(34)N(2)O(25),N-linked glycosylation,159,0.0,892.31721530299,892.31721530299,0.0
T[UNIMOD:160],947.323029,947.8423,H(57)C(36)N(3)O(26),947.323029,H(57)C(36)N(3)O(26),O-linked glycosylation,160,0.0,947.32302895922,947.32302895922,0.0
S[UNIMOD:160],947.323029,947.8423,H(57)C(36)N(3)O(26),947.323029,H(57)C(36)N(3)O(26),O-linked glycosylation,160,0.0,947.32302895922,947.32302895922,0.0
N[UNIMOD:160],947.323029,947.8423,H(57)C(36)N(3)O(26),947.323029,H(57)C(36)N(3)O(26),N-linked glycosylation,160,0.0,947.32302895922,947.32302895922,0.0
N[UNIMOD:161],972.283547,972.7867,H(57)C(34)N(2)O(28)P(1),972.283547,H(57)C(34)N(2)O(28)P(1),N-linked glycosylation,161,0.0,972.28354619235,972.28354619235,0.0
M[UNIMOD:162],47.944449,46.895,S(-1)Se(1),0.0,,Non-standard residue,162,0.0,47.9444506256,0.0,0.0
C[UNIMOD:162],47.944449,46.895,S(-1)Se(1),0.0,,Non-standard residue,162,0.0,47.9444506256,0.0,0.0
W[UNIMOD:171],159.008578,159.1144,H(3)13C(6)N(1)O(2)S(1),0.0,,Chemical derivative,171,0.0,159.00857852508,0.0,0.0
K[UNIMOD:329],18.037835,18.0377,H(-1)2H(3)13C(1),0.0,,Isotopic label,329,0.0,18.0378351372,0.0,0.0
R[UNIMOD:329],18.037835,18.0377,H(-1)2H(3)13C(1),0.0,,Isotopic label,329,0.0,18.0378351372,0.0,0.0
[UNIMOD:329]-,18.037835,18.0377,H(-1)2H(3)13C(1),0.0,,Isotopic label,329,0.0,18.0378351372,0.0,0.0
[UNIMOD:330]-,36.07567,36.0754,H(-2)2H(6)13C(2),0.0,,Isotopic label,330,0.0,36.0756702744,0.0,0.0
[UNIMOD:330]-,36.07567,36.0754,H(-2)2H(6)13C(2),0.0,,Isotopic label,330,0.0,36.0756702744,0.0,0.0
R[UNIMOD:330],36.07567,36.0754,H(-2)2H(6)13C(2),0.0,,Isotopic label,330,0.0,36.0756702744,0.0,0.0
K[UNIMOD:330],36.07567,36.0754,H(-2)2H(6)13C(2),0.0,,Isotopic label,330,0.0,36.0756702744,0.0,0.0
W[UNIMOD:172],152.988449,153.1585,H(3)C(6)N(1)O(2)S(1),0.0,,Chemical derivative,172,0.0,152.98844951466003,0.0,0.0
N[UNIMOD:170],2.988261,2.9845,H(-1)N(-1)18O(1),0.0,,Isotopic label,170,0.0,2.988260576200002,0.0,0.0
C[UNIMOD:195],171.149738,171.26,H(19)C(9)N(2)O(1),0.0,,Chemical derivative,195,0.0,171.14973824080002,0.0,0.0
H[UNIMOD:176],218.167065,218.3346,H(22)C(15)O(1),0.0,,Other,176,0.0,218.16706532863,0.0,0.0
K[UNIMOD:176],218.167065,218.3346,H(22)C(15)O(1),0.0,,Other,176,0.0,218.16706532863,0.0,0.0
C[UNIMOD:176],218.167065,218.3346,H(22)C(15)O(1),0.0,,Other,176,0.0,218.16706532863,0.0,0.0
S[UNIMOD:327],44.008456,44.1188,H(4)C(2)O(-1)S(1),0.0,,Chemical derivative,327,0.0,44.00845668375,0.0,0.0
T[UNIMOD:178],87.050655,87.1866,H(9)C(4)N(1)O(-1)S(1),0.0,,Chemical derivative,178,0.0,87.05065584933,0.0,0.0
S[UNIMOD:178],87.050655,87.1866,H(9)C(4)N(1)O(-1)S(1),0.0,,Chemical derivative,178,0.0,87.05065584933,0.0,0.0
P[UNIMOD:369],-27.994915,-28.0101,C(-1)O(-1),0.0,,Chemical derivative,369,0.0,-27.99491461957,0.0,0.0
Y[UNIMOD:184],9.030193,8.9339,C(-9)13C(9),0.0,,Isotopic label,184,0.0,9.030193515630003,0.0,0.0
F[UNIMOD:184],9.030193,8.9339,C(-9)13C(9),0.0,,Isotopic label,184,0.0,9.030193515630003,0.0,0.0
Y[UNIMOD:185],88.996524,88.9138,H(1)C(-9)13C(9)O(3)P(1),0.0,,Isotopic label,185,0.0,88.99652440499001,0.0,0.0
I[UNIMOD:188],6.020129,5.9559,C(-6)13C(6),0.0,,Isotopic label,188,0.0,6.020129010420007,0.0,0.0
L[UNIMOD:188],6.020129,5.9559,C(-6)13C(6),0.0,,Isotopic label,188,0.0,6.020129010420007,0.0,0.0
K[UNIMOD:188],6.020129,5.9559,C(-6)13C(6),0.0,,Isotopic label,188,0.0,6.020129010420007,0.0,0.0
R[UNIMOD:188],6.020129,5.9559,C(-6)13C(6),0.0,,Isotopic label,188,0.0,6.020129010420007,0.0,0.0
R[UNIMOD:186],132.021129,132.1162,H(4)C(8)O(2),0.0,,Chemical derivative,186,0.0,132.02112936806,0.0,0.0
R[UNIMOD:187],282.052824,282.2476,H(10)C(16)O(5),0.0,,Chemical derivative,187,0.0,282.05282342015,0.0,0.0
C[UNIMOD:196],174.168569,174.2784,H(16)2H(3)C(9)N(2)O(1),0.0,,Isotopic label,196,0.0,174.16856847847004,0.0,0.0
-[UNIMOD:193],4.008491,3.9995,O(-2)18O(2),0.0,,Isotopic label,193,0.0,4.0084899865800026,0.0,0.0
[UNIMOD:194]-,170.048013,170.1674,H(6)C(10)N(2)O(1),0.0,,Chemical derivative,194,0.0,170.04801282181,0.0,0.0
K[UNIMOD:194],170.048013,170.1674,H(6)C(10)N(2)O(1),0.0,,Chemical derivative,194,0.0,170.04801282181,0.0,0.0
[UNIMOD:199]-,32.056407,32.0778,2H(4)C(2),0.0,,Isotopic label,199,0.0,32.05640711248,0.0,0.0
[UNIMOD:199]-,32.056407,32.0778,2H(4)C(2),0.0,,Isotopic label,199,0.0,32.05640711248,0.0,0.0
K[UNIMOD:199],32.056407,32.0778,2H(4)C(2),0.0,,Isotopic label,199,0.0,32.05640711248,0.0,0.0
R[UNIMOD:199],32.056407,32.0778,2H(4)C(2),0.0,,Isotopic label,199,0.0,32.05640711248,0.0,0.0
C[UNIMOD:197],184.157563,184.2786,H(20)C(10)N(2)O(1),0.0,,Chemical derivative,197,0.0,184.15756327303,0.0,0.0
C[UNIMOD:198],189.188947,189.3094,H(15)2H(5)C(10)N(2)O(1),0.0,,Isotopic label,198,0.0,189.18894700248,0.0,0.0
T[UNIMOD:200],75.980527,76.1838,H(4)C(2)O(-1)S(2),0.0,,Chemical derivative,200,0.0,75.98052785815,0.0,0.0
S[UNIMOD:200],75.980527,76.1838,H(4)C(2)O(-1)S(2),0.0,,Chemical derivative,200,0.0,75.98052785815,0.0,0.0
